sentiment,stemmed_tokens
1,"['ye', 'thank', 'so', 'much', 'unit', 'whitterbug', 'we', 'see', 'you', 'spoke', 'with', 'our', 'reserv', 'team', 'and', 'they', 've', 'reinstat', 'the', 'flight', 'thank', 'ey']"
1,"['unit', 'captain', 'on', 'behalf', 'of', 'the', 'front', 'offic', 'welcom', 'on', 'board', 'never', 'heard', 'that', 'befor', 'laugh', 'hard', 'funnycaptain']"
1,"['unit', 'these', 'are', 'great', 'fare']"
1,"['unit', 'awesom', 'll', 'book', 'my', 'next', 'christma', 'vacatinn', 'thi', 'decemb', 'ani', 'other', 'way', 'you', 'want', 'to', 'devalu', 'mileag', 'plu']"
1,"['unit', 'thank', 'secur', 'room', 'for', 'the', 'night', 'thx', 'to', 'veri', 'help', 'custom', 'servic', 'rep', 'dorn', 'thank', 'her', 'can']"
1,"['unit', 'thank', 'you', 'flew', 'into', 'newark', 'from', 'vail', 'eagl']"
1,"['unit', 'reebok', 'rockinwel', 'denver', 'intern', 'airport', 'http', 'co', 'tkvmhbkec']"
1,"['unit', 'thank', 'you', 'for', 'respond', 'so', 'quickli', 'with', 'help', 'tool', 'dustyob']"
1,"['unit', 'thank', 'you', 'took', 'care', 'of', 'everyth', 'and', 'made', 'it', 'right', 'that', 'the', 'experi', 'use', 'to', 'open', 'the', 'app', 'to', 'find', 'flight', 'chang']"
1,"['unit', 'that', 'exactli', 'the', 'point', 'it', 'fit', 'premier', 'access', 'board', 'group', 'thi', 'wa', 'return', 'ticket', 've', 'been', 'do', 'thi', 'for', 'yr']"
1,"['unit', 'thank', 'you']"
1,"['unit', 'my', 'favorit', 'way', 'to', 'travel', 'thank', 'you', 'http', 'co', 'vgn', 'ckg']"
1,"['unit', 'thank', 'you']"
1,"['unit', 'he', 'ha', 'no', 'prioriti', 'and', 'iov', 'it']"
1,"['unit', 'pleas', 'to', 'be', 'premier', 'platinum']"
1,"['thank', 'you', 'unit', 'truu_tal', 'can', 'certainli', 'take', 'look', 'pleas', 'follow', 'and', 'dm', 'me', 'your', 'confirm', 'number', 'for', 'assist', 'jh']"
1,"['unit', 'thank', 'for', 'listen', 'definit', 'wa', 'not', 'the', 'onli', 'person', 'in', 'line', 'who', 'thought', 'it', 'wa', 'absurd']"
1,"['unit', 'ok', 'just', 'submit', 'thank', 'for', 'the', 'opportun', 'to', 'give', 'feedback']"
1,"['unit', 'big', 'thank', 'to', 'ms', 'winston', 'for', 'assist', 'me', 'over', 'the', 'phone', 'with', 'baggag', 'claim', 'issu', 'today', 'she', 'realli', 'went', 'the', 'extra', 'mile']"
1,"['unit', 'will', 'as', 'soon', 'as', 'am', 'done', 'with', 'my', 'articl', 'thank', 'tom']"
1,"['unit', 'ok', 'thank', 'again', 'for', 'your', 'help']"
1,"['unit', 'flight', 'plane', 'from', 'sfo', 'to', 'den', 'is', 'basic', 'on', 'time']"
1,"['unit', 'thank', 'just', 'program', 'comment', 'the', 'system', 'assign', 'seat', 'behind', 'each', 'other', 'even', 'though', 'pair', 'were', 'avail', 'chang', 'it', 'back']"
1,"['unit', 'pleas', 'than', 'robin', 'at', 'ewr', 'premier', 'desk', 'for', 'help', 'me', 'get', 'on', 'an', 'earlier', 'flight', 'she', 'did', 'the', 'work', 'huge', 'thank']"
1,"['unit', 'that', 'would', 'help', 'or', 'how', 'about', 'integr', 'it', 'into', 'the', 'app', 'so', 'can', 'just', 'activ', 'it', 'and', 'surf']"
1,"['unit', 'thank', 'you', 'for', 'your', 'kind', 'your', 'agent', 'went', 'abov', 'amp', 'beyond', 'to', 'get', 'my', 'strand', 'famili', 'home']"
1,"['unit', 'look', 'at', 'thi', 'beauti', 'dc', 'unit', 'airlin', 'http', 'co', 'mvyoizrpd']"
1,"['unit', 'ok', 'thx']"
1,"['unit', 'great', 'to', 'hear', 'thankyou', 'so', 'much', 'greatli', 'appreci', 'your', 'repli', 'feel', 'much', 'more', 'settl', 'now']"
1,"['unit', 'counter', 'agent', 'at', 'rdu', 'deserv', 'medal', 'thankyou']"
1,"['unit', 'thank', 'you', 'liter', 'call', 'for', 'preboard', 'as', 'ran', 'up']"
1,"['unit', 'that', 'brilliant', 'thankyou', 'so', 'much', 'is', 'it', 'class', 'as', 'part', 'of', 'carryon']"
1,"['unit', 'thank', 'you', 'for', 'listen', 'to', 'my', 'compliant', 'and', 'do', 'the', 'right', 'thing', 'appreci', 'you', 'work', 'with', 'me']"
1,"['unit', 'great', 'readi', 'to', 'go', 'home']"
1,"['unit', 'wow', 'you', 'even', 'answer', 'back', 'awesom', 'americanair', 'usairway', 'that', 'custom', 'servic', 'usairwaysfail']"
1,"['unit', 'jm', 'outsourc', 'it', 'all', 'unit', 'airlin', 'your', 'custom', 'are', 'just', 'love', 'you', 'for', 'it', 'outsourc', 'outsourc', 'outsourc']"
1,"['unit', 'thank', 'you', 'you', 'need', 'to', 'follow', 'back', 'tho', 'otherwis', 'can', 'dm', 'you']"
1,"['unit', 'just', 'sent', 'thank']"
1,"['unit', 'thank', 'you', 'veri', 'much', 'for', 'the', 'help', 'we', 're', 'do', 'pick', 'up', 'my', 'bag', 'aspen', 'airport', 'amp', 'are', 'they', 'come', 'in', 'today', 'on', 'flight']"
1,"['unit', 'would', 'love', 'help', 'get', 'there', 'today', 'in', 'ewr', 'now', 'will', 'take', 'ani', 'airlin', 'and', 'connect', 'thx']"
1,"['unit', 'thank', 'you']"
1,"['unit', 'thank', 'for', 'the', 'updat']"
1,"['unit', 'just', 'confirm', 'seat', 'crisi', 'avert', 'beer', 'won', 'be', 'miss', 'now']"
1,"['unit', 'understood', 'and', 'thank', 'should', 'have', 'tri', 'reach', 'out', 'sooner']"
1,"['unit', 'the', 'den', 'agent', 'am', 'wa', 'amaz', 'the', 'mpagent', 'at', 'check', 'in', 'she', 'suck', 'seanmfmadden', 'peterstraubmma', 'jmercadomma', 'tonysimsmma']"
1,"['unit', 'travel', 'with', 'megzezzo', 'who', 'is', 'injur', 'gate', 'agent', 'in', 'chicago', 'wa', 'awesom', 'help', 'her', 'ty', 'roadwarrior']"
1,"['unit', 'thank']"
1,"['unit', 'been', 'solv', 'they', 'final', 'pick', 'up', 'the', 'second', 'time', 'call', 'thank', 'for', 'the', 'respons', 'jh', 'to', 'dull', 'work']"
1,"['unit', 'ha', 'the', 'best', 'custom', 'experi', 'via', 'twitter', 'huge', 'fan']"
1,"['unit', 'love', 'the', 'new', 'st', 'class', 'breakfast']"
1,"['unit', 'thank', 'for', 'look', 'into', 'thi', 'and', 'for', 'get', 'back', 'to', 'me', 'via', 'dm', 'glad', 'to', 'hear', 'my', 'bag', 'is', 'final', 'be', 'deliv', 'to', 'me', 'thank', 'again']"
1,"['unit', 'flew', 'from', 'sdf', 'to', 'atl', 'to', 'tampa', 'on', 'delta', 'left', 'earli', 'arriv', 'earli', 'crew', 'help', 'wifi', 'work']"
1,"['unit', 'cool', 'thank', 'you']"
1,"['unit', 'like', 'to', 'thank', 'and', 'recogn', 'terri', 'at', 'dull', 'for', 'go', 'out', 'of', 'her', 'way', 'to', 'get', 'me', 'back', 'on', 'my', 'raleigh', 'flight']"
1,"['unit', 'wa', 'abl', 'to', 'send', 'the', 'dm', 'all', 'good', 'now']"
1,"['unit', 'have', 'michel', 'at', 'ord', 'train', 'your', 'other', 'staff', 'on', 'how', 'to', 'treat', 'custom', 'refresh', 'pleasur', 'to', 'deal', 'with']"
1,"['unit', 'ewr', 'agent', 'barbara', 'wa', 'fabul', 'and', 'an', 'exampl', 'of', 'cust', 'serv', 'pleasur', 'talk', 'to', 'you', 'http', 'co', 'kmquli']"
1,"['unit', 'thank', 'for', 'the', 'upgrad', 'today', 'great', 'way', 'to', 'start', 'my', 'week', 'cc', 'ciscojimfrench', 'cobedien']"
1,"['unit', 'am', 'impress', 'with', 'your', 'super', 'fast', 'repli', 'to', 'cgjase']"
1,"['unit', 'hi', 'jp', 'with', 'the', 'help', 'of', 'an', 'awesom', 'tsa', 'repres', 'wa', 'abl', 'to', 'get', 'it', 'all', 'taken', 'care', 'of', 'thank', 'you']"
1,"['unit', 'the', 'staff', 'wa', 'rather', 'effici', 'and', 'got', 'us', 'solut', 'just', 'freak', 'me', 'out', 'littl', 'be', 'in', 'limbo', 'in', 'the', 'air']"
1,"['unit', 'wanna', 'be', 'grand', 'staff']"
1,"['unit', 'wanna', 'be', 'ride', 'unit', 'airlin', 'love', 'airplan']"
1,"['unit', 'you', 're', 'my', 'earli', 'frontrunn', 'for', 'best', 'airlin', 'oscar']"
1,"['unit', 'work', 'like', 'charm', 'bag', 'wa', 'wait', 'on', 'the', 'carousel', 'when', 'we', 'got', 'to', 'baggag', 'claim', 'welldon', 'goodflight', 'friendlyski']"
1,"['unit', 'will', 'do', 'thank', 'for', 'the', 'help', 'cheer']"
1,"['unit', 'have', 'flight', 'with', 'you', 'in', 'the', 'next', 'two', 'week', 'let', 'make', 'some', 'good', 'memori']"
1,"['unit', 'he', 'is', 'so', 'excel', 'and', 'so', 'reliabl', 'happycustom']"
1,"['unit', 'it', 'wa', 'deliv', 'thank', 'you', 'for', 'make', 'sure', 'it', 'arriv', 'at', 'my', 'doorstep']"
1,"['unit', 'look', 'for', 'reason', 'to', 'travel', 'quot', 'http', 'co', 'gguig']"
1,"['unit', 'thank', 'you']"
1,"['unit', 'wa', 'sincer', 'thank', 'the', 'pilot', 'of', 'flight', 'of', 'brave', 'the', 'snow', 'and', 'get', 'me', 'home', 'amongst', 'mani', 'other', 'cancel', 'flightlat']"
1,"['unit', 'thank', 'lol', 'ua', 'will', 'wait', 'for', 'us', 'per', 'flightawar', 'same', 'tail', 'number', 'as', 'ua']"
1,"['unit', 'bummer', 'but', 'thank', 'you', 'for', 'the', 'quick', 'respons']"
1,"['unit', 'they', 'let', 'us', 'know', 'in', 'advanc', 'of', 'the', 'reboot', 'ye', 'thank', 'for', 'the', 'attent']"
1,"['unit', 'want', 'to', 'compliment', 'ur', 'phone', 'agent', 'jeanett', 'for', 'reflight', 'book', 'problem', 'rdu', 'to', 'sea', 'thru', 'sfo', 'after', 'connect', 'flight', 'thru', 'ewr', 'wa', 'cancel', 'flightl']"
1,"['unit', 'social', 'media', 'team', 'is', 'on', 'point', 'on', 'oscarnight']"
1,"['unit', 'thank', 'you', 'for', 'follow', 'up']"
1,"['unit', 'claudia', 'in', 'iah', 'termin', 'travel', 'assist', 'ha', 'me', 'all', 'set', 'great', 'servic', 'thank', 'you']"
1,"['unit', 'denver', 'baggag', 'handler', 'you', 'total', 'impress', 'us', 'today', 'our', 'lung', 'bare', 'made', 'the', 'run', 'to', 'connect', 'but', 'our', 'bag', 'had', 'no', 'problem', 'den']"
1,"['unit', 'thank', 'it', 'wa', 'my', 'first', 'time', 'in', 'unit', 'loung', 'and', 'felt', 'welcom']"
1,"['unit', 'can', 'cancel', 'flight', 'my', 'flight', 'anytim', 'if', 'thi', 'is', 'where', 'they', 'keep', 'me', 'for', 'the', 'night', 'http', 'co', 'avrtowtyzk']"
1,"['unit', 'thank', 'for', 'updat', 'me', 'about', 'the', 'hour', 'delay', 'the', 'exact', 'second', 'got', 'to', 'atl']"
1,"['unit', 'resolv', 'over', 'hour', 'of', 'work', 'on', 'ground', 'amp', 'somehow', 'the', 'system', 'reset', 'itself', 'dure', 'takeoff', 'appreci', 'the', 'quick', 'respons', 'servic']"
1,"['unit', 'and', 'to', 'add', 'to', 'my', 'earlier', 'tweet', 'thi', 'wa', 'my', 'daughter', 'th', 'bday', 'present', 'thank', 'you', 'for', 'the', 'hard', 'work', 'and', 'make', 'it', 'happen']"
1,"['unit', 'you', 'have', 'guy', 'name', 'oti', 'at', 'ord', 'that', 'know', 'what', 'customerservic', 'is', 'he', 'wa', 'abl', 'to', 'get', 'my', 'bag', 'to', 'me', 'upgrad', 'just', 'to', 'be', 'sure']"
1,"['unit', 'you', 'all', 'do', 'wonder', 'job', 'today', 'got', 'my', 'wife', 'daughter', 'and', 'myself', 'from', 'pgh', 'to', 'orlando', 'after', 'out', 'flight', 'wa', 'delay', 'luggag', 'and', 'all']"
1,"['unit', 'nope', 'even', 'better', 'there', 'were', 'seat', 'and', 'due', 'to', 'amp', 'first', 'to', 'rais', 'hand', 'got', 'to', 'move', 'up', 'wasn', 'fast', 'enough']"
1,"['unit', 'look', 'at', 'thi', 'beauti', 'dc', 'unit', 'airlin', 'hope', 'you', 'like', 'thi', 'beauti', 'http', 'co', 'ns', 'acfqcdq']"
1,"['unit', 'it', 'wa', 'such', 'love', 'part', 'of', 'thi', 'long', 'day', 'attend', 'on', 'ua', 'most', 'ua', 'were', 'beyond', 'except', 'today']"
1,"['unit', 'trust', 'you', 'enough', 'to', 'put', 'my', 'coat', 'in', 'my', 'check', 'bag']"
1,"['unit', 'final', 'made', 'it', 'to', 'rep', 'who', 'solv', 'my', 'problem']"
1,"['unit', 'thank', 'gate', 'agent', 'extraordinair', 'seau', 'fong', 'for', 'help', 'me', 'get', 're', 'book', 'out', 'of', 'bois', 'and', 'hope', 'home', 'to', 'nyc', 'sometim', 'tonight']"
1,"['unit', 'thank', 'all', 'for', 'be', 'an', 'amaz', 'airlin', 'who', 'know', 'how', 'to', 'treat', 'their', 'custom', 'you', 'guy', 'rock']"
1,"['unit', 'went', 'to', 'custom', 'servic', 'kiosk', 'and', 'they', 'were', 'abl', 'to', 'help', 'out', 'still', 'thank', 'for', 'follow', 'up']"
1,"['unit', 'nope', 'all', 'set', 'thx', 'for', 'check']"
1,"['unit', 'on', 'denver', 'ap', 'gate', 'destin', 'santa', 'fe', 'agent', 'ashley', 'did', 'an', 'amaz', 'job', 'in', 'the', 'face', 'of', 'an', 'angri', 'travel', 'kudo']"
1,"['unit', 'should', 'be', 'fine', 'they', 'automat', 'chang', 'my', 'connect', 'flight', 'for', 'me', 'so', 'wouldn', 'miss', 'it', 'work']"
1,"['unit', 'thx', 'off', 'the', 'respons', 'final', 'got', 'through', 'the', 'min', 'wait', 'and', 'talk', 'to', 'someon']"
1,"['unit', 'thx', 'just', 'dm', 'conf', 'mqxc', 'amp', 'mpwnc', 'ani', 'help', 'appreci']"
1,"['unit', 'thi', 'is', 'whi', 'fli', 'southwestair', 'never', 'have', 'ani', 'issu']"
1,"['unit', 'great', 'flight', 'into', 'pvd', 'smallest', 'plane', 'have', 'ever', 'been', 'on', 'and', 'smoothest', 'land', 'ever']"
1,"['unit', 'thank', 'so', 'much', 'my', 'passport', 'wa', 'recov']"
1,"['unit', 'thank', 'just', 'got', 'on', 'coupl', 'of', 'minut', 'ago', 'great', 'servic', 'on', 'flight', 'btw', 'pleas', 'pass', 'it', 'to', 'the', 'team', 'on', 'that', 'flight']"
1,"['unit', 'your', 'agent', 'and', 'servic', 'on', 'my', 'weekend', 'trip', 'have', 'been', 'amaz', 'thank', 'you']"
1,"['unit', 'will', 'do', 'just', 'need', 'to', 'get', 'cvg', 'and', 'my', 'bag', 'too', 'thank']"
1,"['unit', 'we', 'got', 'it', 'thank']"
1,"['unit', 'thi', 'is', 'probabl', 'the', 'least', 'depend', 'airlin', 'in', 'the', 'western', 'hemispher', 'unit', 'doe', 'not', 'belong', 'in', 'star', 'allianc', 'but', 'skyteam']"
1,"['unit', 'amaz', 'hospit', 'and', 'help', 'from', 'anthoni', 'lastella', 'great', 'staff', 'def', 'fli', 'unit', 'again']"
1,"['unit', 'just', 'touch', 'down', 'in', 'miami', 'not', 'too', 'far', 'off', 'nice', 'done', 'unit']"
1,"['unit', 'it', 'wa', 'veri', 'comfort', 'now', 'wait', 'for', 'our', 'luggag']"
1,"['unit', 'thank', 'you']"
1,"['unit', 'final', 'got', 'through', 'and', 'they', 'were', 'veri', 'help', 'appreci', 'it']"
1,"['unit', 'thank', 'for', 'the', 'effort', 'can', 'get', 'the', 'earliest', 'though', 'will', 'make', 'complaint', 'for', 'refund', 'as', 'am', 'lose', 'one', 'busi', 'day', 'tomorrow']"
1,"['unit', 'thank', 'you']"
1,"['unit', 'work', 'out', 'after', 'all', 'thank', 'for', 'your', 'immedi', 'repli']"
1,"['unit', 'nicol', 'at', 'quito', 'airport', 'took', 'great', 'care', 'of', 'us', 'thi', 'week', 'handl', 'lost', 'baggag', 'seat', 'chang', 'veri', 'profession', 'nice', 'pat', 'her', 'back']"
1,"['unit', 'thank', 'for', 'leav', 'our', 'year', 'old', 'in', 'hi', 'own', 'row', 'flight', 'lax', 'iad']"
1,"['unit', 'thank', 'you']"
1,"['veri', 'quick', 'ty', 'unit', 'auciello', 'am', 'sorri', 'to', 'hear', 'thi', 'can', 'you', 'pleas', 'follow', 'and', 'dm', 'me', 'the', 'detail', 'of', 'what', 'transpir', 'jh']"
1,"['unit', 'just', 'did', 'thank', 'you']"
1,"['unit', 'thank', 'you']"
1,"['unit', 'am', 'thank', 'you']"
1,"['unit', 'thank', 'you', 'for', 'fli', 'me', 'out', 'of', 'the', 'mess', 'at', 'iad', 'and', 'out', 'to', 'san', 'diego', 'http', 'co', 'tlpbaupik']"
1,"['unit', 'thank', 'you', 'but', 'the', 'person', 'in', 'houston', 'could', 'onli', 'get', 'me', 'flight', 'rout', 'through', 'newark', 'nj', 'and', 'go', 'to', 'sfo']"
1,"['unit', 'my', 'bag', 'refer', 'id', 'number', 'is', 'ind', 'thank', 'for', 'look', 'at', 'it']"
1,"['unit', 'one', 'ladi', 'help', 'the', 'of', 'us', 'with', 'luggag']"
1,"['unit', 'met', 'with', 'agent', 'all', 'taken', 'care', 'of', 'thx', 'for', 'repli']"
1,"['unit', 'suntoshi', 'still', 'like', 'you', 'unit', 'airlin']"
1,"['unit', 'thank', 'for', 'the', 'epic', 'servic', 'on', 'alway', 'pleasur', 'outstand', 'crew', 'http', 'co', 'trqlpeinzw']"
1,"['unit', 'life', 'goal', 'complet']"
1,"['unit', 'just', 'sent', 'dm', 'thank', 'you', 'for', 'the', 'acknowledg']"
1,"['unit', 'thank', 'you', 'much', 'appreci', 'for', 'your', 'help']"
1,"['unit', 'such', 'relax', 'space', 'for', 'drink', 'befor', 'my', 'flight', 'at', 'unit', 'global', 'first', 'loung', 'http', 'co', 'cj', 'lrf', 'http', 'co', 'dtlguq', 'kak']"
1,"['unit', 'what', 'realli', 'great', 'amp', 'flatter', 'stori', 'about', 'you', 'you', 'should', 'be', 'veri', 'proud', 'http', 'co', 'br', 'qcxk', 'via', 'parachuteguy']"
1,"['unit', 'so', 'is', 'that', 'two', 'seat', 'avail', 'so', 'far', 'for', 'us']"
1,"['unit', 'from', 'denver', 'we', 'just', 'board', 'finger', 'cross', 'we', 'get', 'into', 'the', 'air']"
1,"['unit', 'thank', 'for', 'the', 'upgrad', 'pleas', 'tri', 'to', 'get', 'my', 'compani', 'to', 'approv', 'more', 'busi', 'class', 'travel']"
1,"['unit', 'hubbi', 'made', 'it', 'by', 'the', 'skin', 'of', 'hi', 'teeth']"
1,"['unit', 'thank', 'you', 'excit', 'to', 'be', 'work', 'with', 'you', 'guy']"
1,"['unit', 'tonight', 'you', 'made', 'thi', 'fred', 'flintston', 'happi', 'with', 'an', 'upgrad', 'to', 'st', 'class', 'http', 'co', 'gkgkzlawpr']"
1,"['unit', 'that', 'great', 'pl', 'let', 'me', 'know', 'when', 'start']"
1,"['unit', 'thank', 'not', 'sure', 'arrang', 'move', 'to', 'the', 'earlier', 'flight', 'but', 'at', 'the', 'gate', 'with', 'seat', 'assign', 'super', 'nice', 'agent', 'at', 'gate', 'ord']"
1,"['unit', 'see', 'thank', 'for', 'explain']"
1,"['unit', 'after', 'an', 'hour', 'wait', 'my', 'issu', 'is', 'resolv', 'did', 'contact', 'custom', 'servic', 'to', 'comment', 'on', 'the', 'wait', 'time', 'thank', 'for', 'contact', 'me']"
1,"['unit', 'ye', 'they', 'did', 'must', 'have', 'fix', 'the', 'broken', 'ramp', 'thank']"
1,"['unit', 'thank']"
1,"['unit', 'kurt', 'and', 'the', 'crew', 'on', 'ua', 'were', 'amaz', 'today', 'they', 'made', 'my', 'son', 'birthday', 'with', 'their', 'kind', 'hope', 'to', 'fli', 'with', 'them', 'again', 'soon']"
1,"['unit', 'as', 'million', 'miler', 'with', 'ua', 'and', 'fli', 'almost', 'everi', 'week', 'observ', 'gate', 'and', 'flight', 'crew', 'commit', 'to', 'good', 'oper']"
1,"['unit', 'thank', 'we', 'did']"
1,"['unit', 'thank', 'you', 'for', 'compens', 'us', 'for', 'our', 'lost', 'bag', 'we', 'will', 'fli', 'with', 'you', 'again', 'unitedairlin']"
1,"['unit', 'just', 'ask', 'my', 'boyfriend', 'to', 'prom', 'over', 'the', 'loudspeak', 'on', 'flight', 'he', 'said', 'ye', 'best', 'day', 'ever', 'thank', 'so', 'much']"
1,"['so', 'appreci', 'unit']"
1,"['unit', 'hmmm', 'seem', 'like', 'thi', 'could', 'be', 'someth', 'to', 'be', 'chang', 'to', 'be', 'more', 'flyerfriendli']"
1,"['unit', 'no', 'problem', 'just', 'follow', 'me', 'back', 'so', 'can', 'thank', 'you']"
1,"['unit', 'thi', 'flight', 'ha', 'been', 'amaz', 'thi', 'is', 'the', 'best', 'flight', 'have', 'ever', 'been', 'on', 'am', 'not', 'kid', 'servic', 'is', 'incred']"
1,"['unit', 'the', 'upgrad', 'to', 'first', 'class', 'wa', 'nice', 'way', 'to', 'fix', 'your', 'earlier', 'mistak', 'thank', 'you']"
1,"['unit', 'rhonda', 'at', 'atlanta', 'airport', 'redeem', 'you', 'guy', 'she', 'got', 'us', 'straighten', 'out']"
1,"['unit', 'hi', 'there', 'look', 'like', 'my', 'connect', 'is', 'delay', 'too', 'so', 'll', 'make', 'it', 'thank']"
1,"['unit', 'cldnt', 'be', 'happier', 'the', 'mani', 'plastic', 'wing', 'pin', 'given', 'to', 'me', 'on', 'flight', 'love', 'them', 'amaz', 'staff', 'so', 'nice', 'http', 'co', 'cbv', 'kbkx']"
1,"['unit', 'thank', 'for', 'the', 'repli', 'if', 'you', 'can', 'get', 'me', 'better', 'seat', 'on', 'my', 'next', 'leg', 'to', 'munich', 'that', 'would', 'be', 'nice']"
1,"['unit', 'thank', 'you', 'for', 'take', 'care', 'of', 'my', 'mom', 'and', 'reflight', 'book', 'problem', 'her', 'flight', 'in', 'phl']"
1,"['unit', 'ill', 'check', 'it', 'out', 'appreci', 'the', 'respons', 'regardless']"
1,"['unit', 'wa', 'phenomen', 'frm', 'gate', 'sea', 'to', 'gate', 'iad']"
1,"['unit', 'thank', 'hope', 'thi', 'is', 'easili', 'resolv']"
1,"['unit', 'will', 'thank']"
1,"['unit', 'they', 'final', 'gave', 'in', 'let', 'him', 'on', 'after', 'they', 'threaten', 'to', 'send', 'him', 'back', 'to', 'vega', 'on', 'coach', 'thnx']"
1,"['unit', 'gave', 'me', 'smile', 'today', 'with', 'zero', 'award', 'comput', 'have', 'some', 'sens', 'of', 'humour', 'http', 'co', 'jnqnbk', 'hut']"
1,"['unit', 'all', 'flight', 'cancel', 'flight', 'trip', 'refund', 'without', 'difficulti', 'staff', 'extrem', 'help', 'no', 'complaint', 'way', 'to', 'handl', 'bad', 'weather']"
1,"['unit', 'thank', 'you', 'for', 'the', 'help']"
1,"['unit', 'you', 're', 'good', 'thank', 'you']"
1,"['unit', 'wasn', 'frustrat', 'well', 'not', 'in', 'ani', 'way', 'relat', 'flightd', 'to', 'all', 'anyway', 'impress', 'that', 'made', 'it']"
1,"['unit', 'oh', 'the', 'wi', 'fi', 'router', 'is', 'on', 'top', 'of', 'the', 'fuselag']"
1,"['unit', 'veri', 'impress', 'so', 'far', 'an', 'app', 'that', 'worth', 'damn', 'and', 'sm', 'updat', 'on', 'my', 'flight']"
1,"['unit', 'thank', 'you', 'it', 'my', 'daughter', 'th', 'bd', 'parti', 'proj', 'weather', 'cond', 'it', 'doesn', 'look', 'promis', 'pleas', 'assist', 'with', 'earlier', 'flt', 'to', 'cmh']"
1,"['unit', 'will', 'the', 'kudo', 'to', 'capt', 'herman', 'be', 'relay', 'to', 'hi', 'chief', 'pilot', 'or', 'should', 'be', 'email', 'someon']"
1,"['unit', 'good', 'job', 'at', 'cle', 'tpa', 'on', 'schedul', 'to', 'inch', 'of', 'snow', 'http', 'co', 'tbsjquw']"
1,"['unit', 'is', 'elp', 'friendli', 'flyerfriendli', 'unit', 'emb', 'elpaso', 'http', 'co', 'meozbo', 'xl']"
1,"['unit', 'provid', 'voucher', 'for', 'one', 'of', 'my', 'custom', 'and', 'will', 'tweet', 'about', 'you', 'all', 'day', 'long']"
1,"['unit', 'stellar', 'custom', 'servic', 'you', 'have', 'earn', 'my', 'busi', 'by', 'your', 'attent', 'to', 'detail']"
